# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.module.iml.entities.serializer.load.entities.ms,1775859459487000000,1775859519526000000,20
workspaceModel.do.save.caches.ms,1775859459487000000,1775859519526000000,212
jps.library.entities.serializer.save.entities.ms,1775859459487000000,1775859519526000000,0
jps.project.serializers.save.ms,1775859459487000000,1775859519526000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775859459487000000,1775859519526000000,1
jps.artifact.entities.serializer.save.entities.ms,1775859459487000000,1775859519526000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775859459487000000,1775859519526000000,78
workspaceModel.mutableEntityStorage.referrers.ms,1775859459487000000,1775859519526000000,0
jps.storage.jps.conf.reader.load.component.ms,1775859459487000000,1775859519526000000,6
jps.module.iml.entities.serializer.save.entities.ms,1775859459487000000,1775859519526000000,0
jps.reload.project.entities.ms,1775859459487000000,1775859519526000000,0
jps.facet.change.listener.process.change.events.ms,1775859459487000000,1775859519526000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1775859459487000000,1775859519526000000,0
workspaceModel.global.updates.ms,1775859459487000000,1775859519526000000,82
workspaceModel.load.cache.metadata.from.file.ms,1775859459487000000,1775859519526000000,25
jps.facet.change.listener.init.bridge.ms,1775859459487000000,1775859519526000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775859459487000000,1775859519526000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775859459487000000,1775859519526000000,236
jps.library.entities.serializer.load.entities.ms,1775859459487000000,1775859519526000000,1
jps.load.initial.state.ms,1775859459487000000,1775859519526000000,16
workspaceModel.moduleManagerBridge.get.modules.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775859459487000000,1775859519526000000,0
jps.global.handle.before.change.events.ms,1775859459487000000,1775859519526000000,0
jps.load.project.to.empty.storage.ms,1775859459487000000,1775859519526000000,105
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775859459487000000,1775859519526000000,15
workspaceModel.orphan.listener.update.ms,1775859459487000000,1775859519526000000,3
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775859459487000000,1775859519526000000,21
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775859459487000000,1775859519526000000,44
jps.global.get.library.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775859459487000000,1775859519526000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1775859459487000000,1775859519526000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1775859459487000000,1775859519526000000,42
jps.apply.loaded.storage.ms,1775859459487000000,1775859519526000000,22
workspaceModel.moduleBridge.before.changed.ms,1775859459487000000,1775859519526000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775859519526000000,1775859579516000000,0
workspaceModel.update.unloaded.entities.ms,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775859519526000000,1775859579516000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775859519526000000,1775859579516000000,0
workspaceModel.updates.ms,1775859519526000000,1775859579516000000,0
workspaceModel.updates.count,1775859519526000000,1775859579516000000,0
workspaceModel.replace.project.model.ms,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.instances.count,1775859519526000000,1775859579516000000,0
workspaceModel.updates.precise.ms,1775859519526000000,1775859579516000000,0
workspaceModel.loading.from.cache.ms,1775859519526000000,1775859579516000000,0
workspaceModel.cachedValue.calculated.count,1775859519526000000,1775859579516000000,1
workspaceModel.cachedValueWithParameters.clear.count,1775859519526000000,1775859579516000000,0
workspaceModel.init.bridges.ms,1775859519526000000,1775859579516000000,0
workspaceModel.initializing.ms,1775859519526000000,1775859579516000000,0
workspaceModel.cachedValue.from.cache.count,1775859519526000000,1775859579516000000,7
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.init.ms,1775859519526000000,1775859579516000000,0
workspaceModel.on.before.changed.ms,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775859519526000000,1775859579516000000,5
workspaceModel.loading.total.ms,1775859519526000000,1775859579516000000,0
workspaceModel.check.recursive.update.ms,1775859519526000000,1775859579516000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775859519526000000,1775859579516000000,3
workspaceModel.workspaceFileIndexData.markDirty.ms,1775859519526000000,1775859579516000000,0
workspaceModel.to.snapshot.ms,1775859519526000000,1775859579516000000,0
workspaceModel.cachedValue.total.get.count,1775859519526000000,1775859579516000000,8
workspaceModel.collect.changes.ms,1775859519526000000,1775859579516000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775859519526000000,1775859579516000000,3
workspaceModel.cachedValue.clear.count,1775859519526000000,1775859579516000000,0
workspaceModel.on.changed.ms,1775859519526000000,1775859579516000000,0
workspaceModel.full.replace.project.model.ms,1775859519526000000,1775859579516000000,0
workspaceModel.pre.handlers.ms,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775859519526000000,1775859579516000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775859519526000000,1775859579516000000,0
ReadAction.executionsCount,1775859519526000000,1775859579516000000,1943
AWTEventQueue.dispatchTimeAvgNs,1775859519526000000,1775859579516000000,0.0
FlushQueue.queueSize90P,1775859519526000000,1775859579516000000,0
FlushQueue.queueSizeAvg,1775859519526000000,1775859579516000000,0.0
FlushQueue.executionTimeAvgNs,1775859519526000000,1775859579516000000,0.0
FlushQueue.waitingTimeAvgNs,1775859519526000000,1775859579516000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775859519526000000,1775859579516000000,21068
FlushQueue.tasksExecuted,1775859519526000000,1775859579516000000,0
AWTEventQueue.dispatchTimeMaxNs,1775859519526000000,1775859579516000000,0
AWTEventQueue.eventsDispatched,1775859519526000000,1775859579516000000,0
FlushQueue.waitingTimeMaxNs,1775859519526000000,1775859579516000000,0
FlushQueue.waitingTime90PNs,1775859519526000000,1775859579516000000,0
NonBlockingReadAction.failedExecutionsCount,1775859519526000000,1775859579516000000,0
AWTEventQueue.dispatchTime90PNs,1775859519526000000,1775859579516000000,0
FlushQueue.executionTime90PNs,1775859519526000000,1775859579516000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775859519526000000,1775859579516000000,1
FlushQueue.executionTimeMaxNs,1775859519526000000,1775859579516000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775859519526000000,1775859579516000000,0
AWTEventQueue.dispatchTimeTotalNS,1775859519526000000,1775859579516000000,3984302425
FlushQueue.queueSizeMax,1775859519526000000,1775859579516000000,0
WriteAction.executionsCount,1775859519526000000,1775859579516000000,1
FilePageCache.totalPageLoadsUs,1775859519526000000,1775859579516000000,0
MappedFileStorage.storages,1775859519526000000,1775859579516000000,14
FilePageCache.capacityInBytes,1775859519526000000,1775859579516000000,629145600
StreamlinedBlobStorage.recordsAllocated,1775859519526000000,1775859579516000000,0
DirectByteBufferAllocator.misses,1775859519526000000,1775859579516000000,0
StorageLockContext.competingThreads.avg,1775859519526000000,1775859579516000000,0.0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775859519526000000,1775859579516000000,-2
MappedFileStorage.totalTimeSpentOnMappingUs,1775859519526000000,1775859579516000000,25304
MappedFileStorage.totalPagesMapped,1775859519526000000,1775859579516000000,14
StreamlinedBlobStorage.recordsDeleted,1775859519526000000,1775859579516000000,0
FilePageCache.maxCacheSizeInBytes,1775859519526000000,1775859579516000000,402669568
StorageLockContext.competingThreads.90P,1775859519526000000,1775859579516000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775859519526000000,1775859579516000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775859519526000000,1775859579516000000,41959424
FilePageCache.totalPageDisposalsUs,1775859519526000000,1775859579516000000,0
StreamlinedBlobStorage.recordsRelocated,1775859519526000000,1775859579516000000,0
FilePageCache.pageHits,1775859519526000000,1775859579516000000,0
DirectByteBufferAllocator.disposed,1775859519526000000,1775859579516000000,386
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775859519526000000,1775859579516000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1775859519526000000,1775859579516000000,0
FilePageCache.uncachedFileAccess,1775859519526000000,1775859579516000000,2
DirectByteBufferAllocator.reclaimed,1775859519526000000,1775859579516000000,42
FilePageCache.disposedBuffers,1775859519526000000,1775859579516000000,386
FilePageCache.pageLoadsAboveSizeThreshold,1775859519526000000,1775859579516000000,0
FilePageCache.maxRegisteredFiles,1775859519526000000,1775859579516000000,1030
MappedFileStorage.totalBytesMapped,1775859519526000000,1775859579516000000,194248704
FilePageCache.pageLoads,1775859519526000000,1775859579516000000,0
DirectByteBufferAllocator.hits,1775859519526000000,1775859579516000000,0
FilePageCache.pageFastCacheHits,1775859519526000000,1775859579516000000,19
StorageLockContext.competingThreads.max,1775859519526000000,1775859579516000000,0
writeAction.max.wait.ms,1775859519526000000,1775859579516000000,5
writeAction.count,1775859519526000000,1775859579516000000,1
writeAction.wait.ms,1775859519526000000,1775859579516000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1775859519526000000,1775859579516000000,49722
DiskQueryRelay.taskExecutionTotalTimeUs,1775859519526000000,1775859579516000000,49556
writeAction.median.wait.ms,1775859519526000000,1775859579516000000,0
DiskQueryRelay.tasksExecuted,1775859519526000000,1775859579516000000,152
DiskQueryRelay.tasksRequested,1775859519526000000,1775859579516000000,152
cacheStateStorage.set.duration,1775859519526000000,1775859579516000000,2
cacheStateStorage.get.counter,1775859519526000000,1775859579516000000,3
cacheStateStorage.get.duration,1775859519526000000,1775859579516000000,2
cacheStateStorage.set.counter,1775859519526000000,1775859579516000000,1
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactManagerBridge.commit.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775859519526000000,1775859579516000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775859519526000000,1775859579516000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1775859519526000000,1775859579516000000,0
VFS.contentStorage.recordsDeduplicated,1775859519526000000,1775859579516000000,0
VFS.folderCaseSensitivityReads,1775859519526000000,1775859579516000000,0
VFS.contentStorage.recordsStoredSize,1775859519526000000,1775859579516000000,0
VFS.contentStorage.recordsStoredCompressed,1775859519526000000,1775859579516000000,0
VFS.fileByIdCache.hits,1775859519526000000,1775859579516000000,0
FileNameCache.queries,1775859519526000000,1775859579516000000,2432
VFS.contentStorage.recordsReadDecompressed,1775859519526000000,1775859579516000000,0
